"","Functional_group1","Functional_group1_wN","Wavelength","Median_Reflectance","Max_Reflectance","Min_Reflectance","Pct_87_5_Reflectance","Pct_12_5_Reflectance","Upper_Reflectance","Lower_Reflectance","Source"
"12697","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",790,50.3996,81.2953,0.9354,65.1493,41.7124,73.1683,36.35886,"Ground"
"12698","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",791,50.4452,81.2662,0.9312,65.122,41.7532,73.1724,36.38512,"Ground"
"12699","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",792,50.4637,81.2649,0.9328,65.1523,41.7905,73.2025,36.39982,"Ground"
"12700","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",793,50.4944,81.2471,0.9339,65.1789,41.8426,73.2271,36.41392,"Ground"
"12701","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",794,50.5147,81.2282,0.9346,65.183,41.8817,73.2298,36.44024,"Ground"
"12702","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",795,50.5052,81.2668,0.9354,65.154,41.9057,73.2714,36.48492,"Ground"
"12703","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",796,50.4563,81.4446,0.9364,65.2777,41.9472,73.4768,36.58614,"Ground"
"12704","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",797,50.479,81.6167,0.936,65.3762,41.9999,73.6801,36.66918,"Ground"
"12705","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",798,50.4249,81.7346,0.9339,65.4145,42.0644,73.8097,36.70684,"Ground"
"12706","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",799,50.431,82.346,0.9329,65.4488,42.1332,73.9273,36.74606,"Ground"
"12707","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",800,50.4405,83.3125,0.9325,65.4676,42.162,74.0511,36.80652,"Ground"
"12708","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",801,50.4633,84.1726,0.9302,65.502,42.2,74.1459,36.86468,"Ground"
"12709","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",802,50.5416,84.804,0.9295,65.5537,42.24353846,74.1641,36.87462,"Ground"
"12710","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",803,50.6009,85.5945,0.9303,65.6157,42.24076923,74.239,36.89694,"Ground"
"12711","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",804,50.6256,86.6035,0.9295,65.698,42.26846154,74.2328,36.93294,"Ground"
"12712","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",805,50.631,87.7815,0.9334,65.6986,42.27769231,74.2198,36.97186,"Ground"
"12713","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",806,50.6177,88.9957,0.9411,65.7069,42.2838,74.2852,37.0193,"Ground"
"12714","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",807,50.6238,90.0919,0.9345,65.7406,42.2778,74.313,37.03446,"Ground"
"12715","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",808,50.6411,91.2635,0.9376,65.7092,42.27,74.3008,37.0574,"Ground"
"12716","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",809,50.647,92.1815,0.9379,65.7148,42.2854,74.36,37.1022,"Ground"
"12717","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",810,50.643,92.5592,0.9364,65.7085,42.2903,74.4423,37.13236,"Ground"
"12718","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",811,50.6341,92.5513,0.9366,65.6379,42.2755,74.5139,37.164,"Ground"
"12719","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",812,50.622,92.5919,0.9393,65.5748,42.25,74.593,37.2042,"Ground"
"12720","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",813,50.613,92.5868,0.9398,65.5106,42.2648,74.6538,37.2285,"Ground"
"12721","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",814,50.6147,92.6349,0.9377,65.3495,42.2702,74.7085,37.25066,"Ground"
"12722","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",815,50.6206,92.6816,0.9396,65.3325,42.2484,74.784,37.29208,"Ground"
"12723","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",816,50.6133,92.6924,0.9446,65.4811,42.2267,74.8695,37.35706,"Ground"
"12724","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",817,50.591,92.6928,0.9474,65.5397,42.2273,74.9463,37.42396,"Ground"
"12725","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",818,50.5838,92.7602,0.944,65.6328,42.2232,75.0198,37.44282,"Ground"
"12726","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",819,50.5685,92.7968,0.9415,65.6663,42.2075,75.0822,37.45104,"Ground"
"12727","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",820,50.5797,92.8421,0.9474,65.6696,42.2007,75.1301,37.46852,"Ground"
"12728","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",821,50.6075,92.8584,0.9457,65.6665,42.1921,75.197,37.46698,"Ground"
"12729","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",822,50.6183,92.8784,0.9431,65.6643,42.1952,75.2498,37.46458,"Ground"
"12730","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",823,50.6461,92.9117,0.9466,65.6596,42.2038,75.2709,37.47536,"Ground"
"12731","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",824,50.7007,92.8748,0.9428,65.6571,42.1668,75.3318,37.45296,"Ground"
"12732","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",825,50.8062,92.9455,0.9501,65.6533,42.1899,75.422,37.49532,"Ground"
"12733","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",826,50.7586,93.0064,0.9483,65.5908,42.178,75.4693,37.47932,"Ground"
"12734","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",827,50.864,93.0662,0.9465,65.7264,42.1691,75.5879,37.48322,"Ground"
"12735","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",828,50.9183,93.1427,0.9504,65.7964,42.1739,75.698,37.49078,"Ground"
"12736","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",829,50.9722,93.2149,0.9552,65.795,42.1734,75.7121,37.49544,"Ground"
"12737","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",830,51.0232,93.2117,0.9489,65.8017,42.1716,75.7373,37.4785,"Ground"
"12738","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",831,51.017,93.199,0.9564,65.8028,42.1683,75.8423,37.49212,"Ground"
"12739","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",832,50.9904,93.2581,0.9489,65.854,42.2921,75.8791,37.49388,"Ground"
"12740","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",833,50.9717,93.2926,0.9455,65.9177,42.2902,75.9578,37.50238,"Ground"
"12741","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",834,50.9725,93.3075,0.9476,65.9817,42.2713,76.0338,37.52112,"Ground"
"12742","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",835,50.9698,93.3477,0.9495,65.9127,42.2527,76.0448,37.51048,"Ground"
"12743","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",836,50.9322,93.4024,0.9535,66.0421,42.3611,76.0725,37.531,"Ground"
"12744","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",837,50.9909,93.3959,0.9525,66.1043,42.4263,76.1641,37.50492,"Ground"
"12745","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",838,50.9983,93.4363,0.9497,66.0991,42.448,76.2007,37.4875,"Ground"
"12746","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",839,51.16,93.5179,0.9495,66.1992,42.5757,76.2615,37.50056,"Ground"
"12747","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",840,51.1678,93.5473,0.95,66.1929,42.5751,76.3004,37.50542,"Ground"
"12748","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",841,51.227,93.5404,0.9484,66.2075,42.6176,76.3078,37.51634,"Ground"
"12749","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",842,51.2347,93.6045,0.9465,66.178,42.6168,76.3701,37.49674,"Ground"
"12750","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",843,51.2937,93.6595,0.9513,66.2971,42.6582,76.4941,37.51774,"Ground"
"12751","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",844,51.3526,93.7109,0.9579,66.4058,42.6993,76.5467,37.51924,"Ground"
"12752","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",845,51.5112,93.7173,0.9601,66.5199,42.7916,76.6045,37.52374,"Ground"
"12753","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",846,51.4889,93.7359,0.9547,66.5307,42.7889,76.6762,37.52458,"Ground"
"12754","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",847,51.4845,93.7843,0.9524,66.5343,42.7991,76.7383,37.53224,"Ground"
"12755","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",848,51.4926,93.839,0.9569,66.6045,42.7964,76.7934,37.54746,"Ground"
"12756","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",849,51.4923,93.8637,0.9519,66.5847,42.7576,76.8858,37.52324,"Ground"
"12757","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",850,51.464,93.9005,0.9562,66.5688,42.7595,76.8867,37.50822,"Ground"
"12758","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",851,51.45,93.9176,0.9574,66.6043,42.7442,76.9787,37.53006,"Ground"
"12759","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",852,51.4517,93.9401,0.9624,66.7113,42.7139,77.0176,37.532,"Ground"
"12760","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",853,51.4626,93.9834,0.9652,66.7501,42.7093,77.0149,37.52486,"Ground"
"12761","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",854,51.457,94.0279,0.9651,66.7212,42.7037,77.0397,37.5086,"Ground"
"12762","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",855,51.4755,94.0568,0.9652,66.7552,42.6788,77.0979,37.49876,"Ground"
"12763","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",856,51.4991,94.0868,0.9655,66.8392,42.6927,77.1087,37.53064,"Ground"
"12764","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",857,51.5609,94.1299,0.9655,66.9413,42.6756,77.1568,37.56148,"Ground"
"12765","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",858,51.6348,94.1733,0.9643,66.9746,42.673,77.2152,37.56314,"Ground"
"12766","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",859,51.6716,94.2449,0.9656,66.8723,42.6623,77.309,37.53396,"Ground"
"12767","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",860,51.6882,94.2684,0.965,67.106,42.6758,77.4011,37.55914,"Ground"
"12768","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",861,51.6982,94.307,0.9636,67.0041,42.674,77.4732,37.54094,"Ground"
"12769","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",862,51.7191,94.3815,0.9629,67.1052,42.6694,77.5171,37.53574,"Ground"
"12770","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",863,51.8363,94.4038,0.9618,67.2399,42.7869,77.5469,37.55326,"Ground"
"12771","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",864,51.8358,94.3839,0.9638,67.1729,42.7318,77.6399,37.5181,"Ground"
"12772","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",865,51.8337,94.4034,0.9657,67.1382,42.7177,77.6572,37.52082,"Ground"
"12773","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",866,51.8884,94.4013,0.9635,67.2123,42.7879,77.7518,37.53918,"Ground"
"12774","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",867,51.9286,94.4776,0.9632,67.2381,42.8144,77.8494,37.5489,"Ground"
"12775","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",868,51.9413,94.493,0.9595,67.237,42.8832,77.8919,37.58394,"Ground"
"12776","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",869,51.9421,94.4559,0.955,67.2368,42.9084,77.8849,37.60318,"Ground"
"12777","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",870,51.9607,94.4866,0.9584,67.2584,42.9329,77.9013,37.6239,"Ground"
"12778","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",871,52.0155,94.582,0.9682,67.2352,43,77.9967,37.66868,"Ground"
"12779","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",872,52.0547,94.5721,0.9667,67.2753,42.9375,78.0409,37.61912,"Ground"
"12780","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",873,52.079,94.5739,0.9671,67.2759,42.9612,78.0235,37.63916,"Ground"
"12781","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",874,52.1299,94.5783,0.9676,67.2476,42.941,78.0206,37.62876,"Ground"
"12782","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",875,52.1851,94.5965,0.9644,67.2452,43.0922,78.0921,37.73508,"Ground"
"12783","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",876,52.2052,94.6197,0.9655,67.2648,43.0701,78.1104,37.7243,"Ground"
"12784","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",877,52.2093,94.6591,0.9634,67.2638,43.0917,78.103,37.74348,"Ground"
"12785","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",878,52.2323,94.7036,0.9594,67.2333,43.0287,78.1613,37.69758,"Ground"
"12786","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",879,52.2643,94.7254,0.9636,67.2041,43.138,78.2393,37.77286,"Ground"
"12787","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",880,52.2821,94.7332,0.9681,67.1916,43.2018,78.245,37.8178,"Ground"
"12788","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",881,52.3152,94.755,0.9636,67.2431,43.175,78.331,37.80498,"Ground"
"12789","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",882,52.3208,94.7379,0.9571,67.2473,43.187,78.3116,37.81096,"Ground"
"12790","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",883,52.3417,94.7141,0.9599,67.2391,43.1085,78.2662,37.76038,"Ground"
"12791","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",884,52.3583,94.7261,0.9602,67.2474,43.2011,78.3108,37.84408,"Ground"
"12792","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",885,52.3684,94.7833,0.9683,67.2466,43.2049,78.3202,37.85448,"Ground"
"12793","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",886,52.435,94.7803,0.9712,67.236,43.2069,78.4059,37.85924,"Ground"
"12794","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",887,52.4675,94.7326,0.9684,67.213,43.2489,78.4816,37.89608,"Ground"
"12795","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",888,52.4359,94.7452,0.9666,67.1925,43.1564,78.4438,37.84304,"Ground"
"12796","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",889,52.5225,94.7923,0.9597,67.2005,43.189,78.4996,37.88476,"Ground"
"12797","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",890,52.511,94.8259,0.9672,67.1873,43.2193,78.4888,37.92292,"Ground"
"12798","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",891,52.5141,94.7867,0.9702,67.2316,43.1633,78.4805,37.89096,"Ground"
"12799","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",892,52.5322,94.7505,0.964,67.0468,43.0669,78.4949,37.8389,"Ground"
"12800","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",893,52.5084,94.7485,0.9753,67.0984,43.1438,78.4179,37.91134,"Ground"
"12801","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",894,52.5654,94.8202,0.9785,66.9427,43.1316,78.4797,37.91842,"Ground"
"12802","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",895,52.5849,94.8937,0.9775,66.7689,43.1165,78.6,37.9211,"Ground"
"12803","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",896,52.605,94.8928,0.9712,66.7566,43.0148,78.6811,37.8736,"Ground"
"12804","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",897,52.6414,94.8582,0.9735,66.7502,43.0471,78.7107,37.91348,"Ground"
"12805","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",898,52.6357,94.8517,0.9753,66.6109,42.9948,78.7143,37.8826,"Ground"
"12806","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",899,52.6254,94.8672,0.972,66.6806,43.0714,78.7054,37.94904,"Ground"
"12807","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",900,52.6357,94.8841,0.9742,66.491,42.9749,78.6984,37.89658,"Ground"
"12808","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",901,52.5911,94.9179,0.9634,66.5073,43.0086,78.7164,37.93076,"Ground"
"12809","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",902,52.6479,94.9153,0.971,66.3918,42.9575,78.6738,37.9159,"Ground"
"12810","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",903,52.6447,94.8929,0.9662,66.3644,42.9525,78.7225,37.92296,"Ground"
"12811","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",904,52.6109,94.8804,0.9756,66.5068,43.0381,78.7268,37.99328,"Ground"
"12812","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",905,52.6845,94.905,0.9783,66.5176,43.0402,78.8249,37.9916,"Ground"
"12813","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",906,52.7175,94.9082,0.9713,66.396,42.9575,78.8831,37.9478,"Ground"
"12814","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",907,52.7143,94.943,0.9748,66.6085,43.091,78.8013,38.05104,"Ground"
"12815","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",908,52.7005,94.9346,0.9768,66.4886,43.0092,78.7987,37.9967,"Ground"
"12816","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",909,52.7153,94.9792,0.9825,66.5753,43.061,78.8794,38.03462,"Ground"
"12817","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",910,52.7139,95.0004,0.9819,66.5373,43.0331,78.9235,38.01804,"Ground"
"12818","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",911,52.7282,94.9441,0.9741,66.6352,43.0934,78.9593,38.06808,"Ground"
"12819","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",912,52.7615,94.9489,0.9756,66.6631,43.1083,78.991,38.08004,"Ground"
"12820","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",913,52.7707,94.9635,0.9726,66.6818,43.117,78.9681,38.09306,"Ground"
"12821","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",914,52.775,95.0165,0.9729,66.6985,43.1239,79.0258,38.12004,"Ground"
"12822","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",915,52.7708,95.0549,0.9762,66.7231,43.1362,79.1155,38.12546,"Ground"
"12823","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",916,52.8285,95.0354,0.9804,66.7628,43.1587,79.0192,38.12594,"Ground"
"12824","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",917,52.8398,95.0261,0.9817,66.8693,43.2245,79.0904,38.17624,"Ground"
"12825","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",918,52.8473,95.078,0.9742,66.7567,43.1486,79.0735,38.11822,"Ground"
"12826","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",919,52.8108,95.073,0.9764,66.8164,43.1836,79.0813,38.15688,"Ground"
"12827","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",920,52.8161,95.0303,0.9671,66.774,43.1527,79.1219,38.15456,"Ground"
"12828","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",921,52.81,95.0403,0.9742,66.7063,43.1064,79.0762,38.1551,"Ground"
"12829","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",922,52.7861,95.0418,0.9754,66.6215,43.0499,79.0774,38.14442,"Ground"
"12830","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",923,52.7871,95.0371,0.9709,66.5254,42.986,79.0847,38.12554,"Ground"
"12831","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",924,52.8133,95.066,0.9771,66.3533,42.8754,79.0137,38.05952,"Ground"
"12832","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",925,52.8238,95.1006,0.9637,66.2086,42.8516,79.0167,38.05296,"Ground"
"12833","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",926,52.7409,95.0821,0.973,65.9967,42.7702,79.0321,38.0269,"Ground"
"12834","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",927,52.5548,95.042,0.9849,65.8421,42.6276,79.0074,37.97298,"Ground"
"12835","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",928,52.4874,95.0022,0.9774,65.8013,42.5169,78.9901,37.94192,"Ground"
"12836","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",929,52.4354,94.9778,0.989,65.7046,42.4602,78.9458,37.94086,"Ground"
"12837","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",930,52.2743,94.9976,0.9842,65.5514,42.3573,78.9485,37.8707,"Ground"
"12838","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",931,52.2686,94.9882,0.984,65.5016,42.3371,78.9613,37.84986,"Ground"
"12839","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",932,52.0959,94.9517,0.9777,65.4779,42.282,78.8547,37.81846,"Ground"
"12840","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",933,52.0192,94.9078,0.9705,65.3897,42.2301,78.7669,37.80128,"Ground"
"12841","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",934,51.9512,94.9827,0.9809,65.386,42.1756,78.7197,37.77244,"Ground"
"12842","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",935,51.9395,94.9046,0.9861,65.3502,42.1607,78.6471,37.76968,"Ground"
"12843","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",936,51.9042,94.9153,0.9914,65.3399,42.0606,78.6221,37.69986,"Ground"
"12844","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",937,51.9338,94.8367,0.9837,65.2461,42.0041,78.5312,37.67802,"Ground"
"12845","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",938,51.8248,94.7776,0.951,65.1282,41.9646,78.4808,37.65594,"Ground"
"12846","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",939,51.7307,94.9022,0.9813,65.089,41.9636,78.3833,37.64808,"Ground"
"12847","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",940,51.6216,94.7664,0.9823,64.9877,42.0025,78.3082,37.6036,"Ground"
"12848","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",941,51.6726,94.7548,0.9841,64.96,42.12136364,78.2979,37.63798,"Ground"
"12849","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",942,51.6726,94.7395,0.976,64.9037,41.9373,78.1757,37.6285,"Ground"
"12850","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",943,51.661,94.5792,0.9815,64.8223,41.8586,78.2043,37.61874,"Ground"
"12851","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",944,51.634,94.6444,0.9824,64.7334,41.8554,78.029,37.61782,"Ground"
"12852","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",945,51.5927,94.6076,0.9859,64.6679,41.8601,77.9115,37.6045,"Ground"
"12853","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",946,51.5471,94.5729,0.971,64.6457,41.8147,77.858,37.58986,"Ground"
"12854","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",947,51.5499,94.5294,0.9865,64.5421,41.7957,77.7051,37.61332,"Ground"
"12855","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",948,51.4485,94.4378,0.9915,64.4142,41.7371,77.4797,37.5616,"Ground"
"12856","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",949,51.3997,94.4132,0.9808,64.4119,41.7262,77.387,37.55544,"Ground"
"12857","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",950,51.3405,94.3013,0.964,64.298,41.6835,77.3611,37.5277,"Ground"
"12858","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",951,51.2659,94.2839,0.9629,64.3087,41.6683,77.207,37.52514,"Ground"
"12859","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",952,51.1793,94.161,0.9854,64.1843,41.631,77.0703,37.5119,"Ground"
"12860","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",953,51.0993,94.1352,0.988,64.0963,41.6031,76.924,37.48436,"Ground"
"12861","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",954,50.9885,94.0183,0.9724,63.9706,41.5485,76.707,37.43122,"Ground"
"12862","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",955,51.0045,93.9213,0.9882,63.8521,41.4868,76.4253,37.45778,"Ground"
"12863","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",956,50.9235,93.8669,1.0035,63.7768,41.5248,76.3003,37.41576,"Ground"
"12864","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",957,50.8641,93.643,0.9878,63.6763,41.36563636,76.0265,37.39218,"Ground"
"12865","ShrubDecid","ShrubDecid (n= 297 scans, 15 species)",958,50.8771,93.5396,0.9856,63.59,41.3818,75.7647,37.4042,"Ground"
