"ScanID","PFT","PFT_2","PFT_3","PFT_4","Area","PFT2_Freq","PFT3_Freq","PFT4_Freq","450","520","630","770","1550","2090"
"betnan_Brooks004","betnan","Betula nana","Shrub_Other","Shrub","Brooks_Range",56,96,241,0.027174,0.067591,0.043771,0.495522,0.234272,0.123053
"betnan_00003","betnan","Betula nana","Shrub_Other","Shrub","Yukon_Delta",56,96,241,0.060787,0.087509,0.093872,0.476122,0.284062,0.165519
"31","betnan","Betula nana","Shrub_Other","Shrub","Murphy A",56,96,241,0.131691,0.181791,0.172895,0.455529,0.281101,0.183009
"betnan_00004","betnan","Betula nana","Shrub_Other","Shrub","Yukon_Delta",56,96,241,0.063185,0.117151,0.114578,0.792078,0.391109,0.203782
"12","betnan","Betula nana","Shrub_Other","Shrub","Murphy A",56,96,241,0.045561,0.064046,0.066231,0.462345,0.274483,0.155229
"28","betnan","Betula nana","Shrub_Other","Shrub","Murphy A",56,96,241,0.035513,0.052295,0.043683,0.437749,0.232082,0.131943
"32","betnan","Betula nana","Shrub_Other","Shrub","Murphy A",56,96,241,0.053684,0.069273,0.064127,0.449999,0.261676,0.146649
"30","betnan","Betula nana","Shrub_Other","Shrub","Murphy A",56,96,241,0.083534,0.096193,0.083134,0.443082,0.243376,0.146045
"7","betnan","Betula nana","Shrub_Other","Shrub","Murphy A",56,96,241,0.032537,0.044803,0.03693,0.56861,0.286983,0.152756
"betnan_Beth002","betnan","Betula nana","Shrub_Other","Shrub","Bethel",56,96,241,0.051583,0.100617,0.076278,0.524245,0.291294,0.173567
"26","betnan","Betula nana","Shrub_Other","Shrub","Murphy A",56,96,241,0.019871,0.039332,0.032764,0.317059,0.16214,0.084049
"betnan_Brooks002","betnan","Betula nana","Shrub_Other","Shrub","Brooks_Range",56,96,241,0.054432,0.072047,0.061355,0.541249,0.285927,0.164961
"15","betnan","Betula nana","Shrub_Other","Shrub","Murphy A",56,96,241,0.007875,0.007594,0.007551,0.009301,0.010605,0.012577
"5","betnan","Betula nana","Shrub_Other","Shrub","Murphy A",56,96,241,0.019018,0.028383,0.028436,0.279613,0.150161,0.084491
"leddec_Brooks003","leddec","Ledum decumbens","Shrub_Other","Shrub","Brooks_Range",19,96,241,0.039784,0.069661,0.090226,0.398294,0.202232,0.123907
"leddec_Beth004","leddec","Ledum decumbens","Shrub_Other","Shrub","Bethel",19,96,241,0.045518,0.078507,0.114583,0.383765,0.180245,0.113578
"leddec_Beth002","leddec","Ledum decumbens","Shrub_Other","Shrub","Bethel",19,96,241,0.027933,0.046441,0.091886,0.366276,0.143576,0.087738
"leddec_Brooks002","leddec","Ledum decumbens","Shrub_Other","Shrub","Brooks_Range",19,96,241,0.039001,0.060353,0.056082,0.415286,0.172569,0.094821
"39","leddec","Ledum decumbens","Shrub_Other","Shrub","Big Trail",19,96,241,0.046702,0.087823,0.064049,0.689923,0.402195,0.222712
"leddec_Beth003","leddec","Ledum decumbens","Shrub_Other","Shrub","Bethel",19,96,241,0.035418,0.061757,0.128793,0.662675,0.210114,0.115253
"leddec_Beth004","leddec","Ledum decumbens","Shrub_Other","Shrub","Bethel",19,96,241,0.027855,0.050537,0.053309,0.308041,0.155972,0.092251
"38","leddec","Ledum decumbens","Shrub_Other","Shrub","Big Trail",19,96,241,0.043963,0.080415,0.057437,0.534332,0.32403,0.188477
"leddec_Brooks001","leddec","Ledum decumbens","Shrub_Other","Shrub","Brooks_Range",19,96,241,0.042272,0.079159,0.103204,0.448246,0.206789,0.130744
"leddec_Beth003","leddec","Ledum decumbens","Shrub_Other","Shrub","Bethel",19,96,241,0.053312,0.094194,0.182995,0.548515,0.293818,0.191566
"leddec_Brooks004","leddec","Ledum decumbens","Shrub_Other","Shrub","Brooks_Range",19,96,241,0.043651,0.062226,0.069174,0.250632,0.113913,0.072864
"42","leddec","Ledum decumbens","Shrub_Other","Shrub","Big Trail",19,96,241,0.040886,0.051042,0.03921,0.296423,0.178498,0.119209
"leddec_Beth001","leddec","Ledum decumbens","Shrub_Other","Shrub","Bethel",19,96,241,0.03878,0.071974,0.073019,0.529396,0.296289,0.171407
"43","leddec","Ledum decumbens","Shrub_Other","Shrub","Big Trail",19,96,241,0.051668,0.091926,0.065304,0.648488,0.378927,0.215098
"44","leddec","Ledum decumbens","Shrub_Other","Shrub","Big Trail",19,96,241,0.047844,0.066679,0.046571,0.728964,0.396283,0.213689
"40","leddec","Ledum decumbens","Shrub_Other","Shrub","Big Trail",19,96,241,0.041286,0.081295,0.057696,0.565949,0.324065,0.186527
"41","leddec","Ledum decumbens","Shrub_Other","Shrub","Big Trail",19,96,241,0.041611,0.074584,0.054341,0.63088,0.343377,0.193312
"leddec_Beth002","leddec","Ledum decumbens","Shrub_Other","Shrub","Bethel",19,96,241,0.050481,0.090802,0.147632,0.562952,0.288138,0.182115
"leddec_Beth001","leddec","Ledum decumbens","Shrub_Other","Shrub","Bethel",19,96,241,0.027414,0.053356,0.080383,0.490932,0.213841,0.120194
"vacvit_Beth004","vacvit","Vaccinium vitis-idea","Shrub_Other","Shrub","Bethel",21,96,241,0.050161,0.056514,0.090553,0.341125,0.200235,0.121071
"sprbark_AK2018_03","vacvit","Vaccinium vitis-idea","Shrub_Other","Shrub","AK2018",21,96,241,0.062502,0.063996,0.075241,0.098745,0.380408,0.358459
"vacvit_Brooks005","vacvit","Vaccinium vitis-idea","Shrub_Other","Shrub","Brooks_Range",21,96,241,0.050038,0.067502,0.059042,0.480292,0.253622,0.146568
"vacvit_Beth002","vacvit","Vaccinium vitis-idea","Shrub_Other","Shrub","Bethel",21,96,241,0.054757,0.065595,0.094227,0.357258,0.195863,0.117842
"vacvit_Beth001","vacvit","Vaccinium vitis-idea","Shrub_Other","Shrub","Bethel",21,96,241,0.053367,0.057619,0.075777,0.244588,0.112898,0.069085
"vacvit_AK2018_01","vacvit","Vaccinium vitis-idea","Shrub_Other","Shrub","AK2018",21,96,241,0.037765,0.083866,0.059257,0.638252,0.223678,0.107696
"sprbark_AK2018_07","vacvit","Vaccinium vitis-idea","Shrub_Other","Shrub","AK2018",21,96,241,0.095146,0.095399,0.10749,0.131743,0.419603,0.385737
"vacvit_Brooks004","vacvit","Vaccinium vitis-idea","Shrub_Other","Shrub","Brooks_Range",21,96,241,0.041812,0.07916,0.071377,0.522807,0.172172,0.086704
"vacvit_Beth003","vacvit","Vaccinium vitis-idea","Shrub_Other","Shrub","Bethel",21,96,241,0.05047,0.055961,0.081304,0.343364,0.175101,0.103779
"sprbark_AK2018_06","vacvit","Vaccinium vitis-idea","Shrub_Other","Shrub","AK2018",21,96,241,0.143658,0.14697,0.171101,0.205208,0.423056,0.335125
"vacvit_Brooks003","vacvit","Vaccinium vitis-idea","Shrub_Other","Shrub","Brooks_Range",21,96,241,0.029178,0.055058,0.043749,0.357547,0.126356,0.064745
"sprbark_AK2018_01","vacvit","Vaccinium vitis-idea","Shrub_Other","Shrub","AK2018",21,96,241,0.090471,0.096263,0.122107,0.180198,0.496888,0.455507
"vacvit_AK2018_04","vacvit","Vaccinium vitis-idea","Shrub_Other","Shrub","AK2018",21,96,241,0.043259,0.09186,0.06649,0.554639,0.252123,0.134274
"vacvit_AK2018_03","vacvit","Vaccinium vitis-idea","Shrub_Other","Shrub","AK2018",21,96,241,0.086562,0.163533,0.131719,0.509782,0.255701,0.151109
"sprbark_AK2018_05","vacvit","Vaccinium vitis-idea","Shrub_Other","Shrub","AK2018",21,96,241,0.119544,0.124444,0.14242,0.196684,0.477821,0.398886
"sprbark_AK2018_02","vacvit","Vaccinium vitis-idea","Shrub_Other","Shrub","AK2018",21,96,241,0.071221,0.071041,0.081427,0.110112,0.337876,0.309248
"sprbark_AK2018_08","vacvit","Vaccinium vitis-idea","Shrub_Other","Shrub","AK2018",21,96,241,0.100536,0.105912,0.133429,0.206862,0.470386,0.386568
"vacvit_Brooks002","vacvit","Vaccinium vitis-idea","Shrub_Other","Shrub","Brooks_Range",21,96,241,0.05021,0.079138,0.088789,0.382943,0.138003,0.075439
"vacvit_Brooks001","vacvit","Vaccinium vitis-idea","Shrub_Other","Shrub","Brooks_Range",21,96,241,0.051147,0.079383,0.075676,0.607293,0.182497,0.094602
"sprbark_AK2018_04","vacvit","Vaccinium vitis-idea","Shrub_Other","Shrub","AK2018",21,96,241,0.082645,0.087516,0.103243,0.135269,0.3888,0.333349
"vacvit_AK2018_02","vacvit","Vaccinium vitis-idea","Shrub_Other","Shrub","AK2018",21,96,241,0.038537,0.082986,0.055858,0.603907,0.262963,0.134577
"234","wooly_salix","Salix (wooly)","Shrub_Salix","Shrub","Murphy",10,101,241,0.044233,0.052055,0.046121,0.509152,0.233278,0.111717
"233","wooly_salix","Salix (wooly)","Shrub_Salix","Shrub","Murphy",10,101,241,0.035054,0.050083,0.043369,0.487991,0.218096,0.100525
"232","wooly_salix","Salix (wooly)","Shrub_Salix","Shrub","Murphy",10,101,241,0.034741,0.04896,0.0427,0.482045,0.211085,0.095919
"238","wooly_salix","Salix (wooly)","Shrub_Salix","Shrub","Murphy",10,101,241,0.051572,0.067772,0.057774,0.487519,0.257768,0.136719
"236","wooly_salix","Salix (wooly)","Shrub_Salix","Shrub","Murphy",10,101,241,0.072161,0.080547,0.072812,0.552955,0.26185,0.139582
"230","wooly_salix","Salix (wooly)","Shrub_Salix","Shrub","Murphy",10,101,241,0.076787,0.099506,0.084518,0.542109,0.266253,0.145628
"231","wooly_salix","Salix (wooly)","Shrub_Salix","Shrub","Murphy",10,101,241,0.039129,0.052283,0.044254,0.475511,0.211483,0.097233
"229","wooly_salix","Salix (wooly)","Shrub_Salix","Shrub","Murphy",10,101,241,0.044935,0.058629,0.046805,0.500985,0.228991,0.108109
"salala_00006","salala","Salix alaxensis","Shrub_Salix","Shrub","Yukon_Delta",47,101,241,0.054162,0.082879,0.063436,0.627483,0.327422,0.200215
"salala_00002","salala","Salix alaxensis","Shrub_Salix","Shrub","Yukon_Delta",47,101,241,0.060937,0.096069,0.075018,0.517299,0.295625,0.187439
"salala_00003","salala","Salix alaxensis","Shrub_Salix","Shrub","Yukon_Delta",47,101,241,0.054676,0.073187,0.059268,0.51479,0.308124,0.188188
"salala_00003","salala","Salix alaxensis","Shrub_Salix","Shrub","Yukon_Delta",47,101,241,0.045282,0.06853,0.059641,0.610201,0.351526,0.197376
"salala_00003","salala","Salix alaxensis","Shrub_Salix","Shrub","Yukon_Delta",47,101,241,0.066035,0.097722,0.081602,0.63967,0.299528,0.165724
"salala_00004","salala","Salix alaxensis","Shrub_Salix","Shrub","Yukon_Delta",47,101,241,0.057786,0.124568,0.098229,0.403375,0.292344,0.211618
"salala_00005","salala","Salix alaxensis","Shrub_Salix","Shrub","Yukon_Delta",47,101,241,0.051721,0.091436,0.064259,0.615702,0.344679,0.217688
"salala_00002","salala","Salix alaxensis","Shrub_Salix","Shrub","Yukon_Delta",47,101,241,0.031789,0.081966,0.052322,0.568293,0.317899,0.188523
"salarb_00004","salarb","Salix arbusculoides","Shrub_Salix","Shrub","Yukon_Delta",4,101,241,0.045772,0.095903,0.066403,0.433889,0.248323,0.147472
"salarb_00002","salarb","Salix arbusculoides","Shrub_Salix","Shrub","Yukon_Delta",4,101,241,0.029581,0.065438,0.043794,0.380883,0.223851,0.132684
"salarb_00001","salarb","Salix arbusculoides","Shrub_Salix","Shrub","Yukon_Delta",4,101,241,0.046641,0.086537,0.061362,0.41517,0.256826,0.164267
"salarb_00003","salarb","Salix arbusculoides","Shrub_Salix","Shrub","Yukon_Delta",4,101,241,0.040588,0.083742,0.057707,0.425731,0.236166,0.138174
"salgla_00004","salgla","Salix glauca","Shrub_Salix","Shrub","Yukon_Delta",16,101,241,0.036813,0.050524,0.038052,0.466881,0.257259,0.146543
"salgla_00004","salgla","Salix glauca","Shrub_Salix","Shrub","Yukon_Delta",16,101,241,0.041393,0.066683,0.051101,0.487504,0.239758,0.12679
"salgla_00002","salgla","Salix glauca","Shrub_Salix","Shrub","Yukon_Delta",16,101,241,0.05225,0.07275,0.053821,0.485115,0.250388,0.151012
"salgla_00003","salgla","Salix glauca","Shrub_Salix","Shrub","Yukon_Delta",16,101,241,0.034947,0.047762,0.035427,0.467678,0.237552,0.127146
"salgla_00003","salgla","Salix glauca","Shrub_Salix","Shrub","Yukon_Delta",16,101,241,0.055401,0.07836,0.05808,0.486378,0.266834,0.164202
"salgla_00001","salgla","Salix glauca","Shrub_Salix","Shrub","Yukon_Delta",16,101,241,0.036948,0.044426,0.035247,0.48476,0.214713,0.108815
"salgla_00003","salgla","Salix glauca","Shrub_Salix","Shrub","Yukon_Delta",16,101,241,0.052187,0.089413,0.068657,0.481394,0.235837,0.129697
"salgla_00001","salgla","Salix glauca","Shrub_Salix","Shrub","Yukon_Delta",16,101,241,0.03866,0.065018,0.055907,0.462994,0.228044,0.116775
"sallan_00001","sallan","Salix lanata","Shrub_Salix","Shrub","Yukon_Delta",4,101,241,0.065203,0.085761,0.074058,0.519199,0.262275,0.135587
"sallan_00004","sallan","Salix lanata","Shrub_Salix","Shrub","Yukon_Delta",4,101,241,0.04937,0.076457,0.060175,0.484531,0.264932,0.13446
"sallan_00002","sallan","Salix lanata","Shrub_Salix","Shrub","Yukon_Delta",4,101,241,0.048108,0.071034,0.05516,0.481195,0.252926,0.130377
"sallan_00003","sallan","Salix lanata","Shrub_Salix","Shrub","Yukon_Delta",4,101,241,0.034263,0.056407,0.041802,0.483556,0.255452,0.133777
"Salova_00002","Salova","Salix ovalifolia","Shrub_Salix","Shrub","Yukon_Delta",6,101,241,0.068561,0.098654,0.097977,0.465365,0.300203,0.188934
"Salova_00006","Salova","Salix ovalifolia","Shrub_Salix","Shrub","Yukon_Delta",6,101,241,0.049778,0.091763,0.073797,0.457837,0.252314,0.150524
"Salova_00003","Salova","Salix ovalifolia","Shrub_Salix","Shrub","Yukon_Delta",6,101,241,0.046532,0.073127,0.063912,0.458067,0.237016,0.135386
"Salova_00001","Salova","Salix ovalifolia","Shrub_Salix","Shrub","Yukon_Delta",6,101,241,0.050121,0.086695,0.089555,0.46724,0.236486,0.134432
"Salova_00004","Salova","Salix ovalifolia","Shrub_Salix","Shrub","Yukon_Delta",6,101,241,0.052927,0.10104,0.079282,0.475736,0.244801,0.141154
"Salova_00005","Salova","Salix ovalifolia","Shrub_Salix","Shrub","Yukon_Delta",6,101,241,0.069414,0.106044,0.08219,0.479155,0.259328,0.154478
"salpul_00003","salpul","Salix pulchra","Shrub_Salix","Shrub","Yukon_Delta",10,101,241,0.036426,0.051192,0.037177,0.434249,0.221022,0.118391
"salpul_AK2018_05","salpul","Salix pulchra","Shrub_Salix","Shrub","AK2018",10,101,241,0.02517,0.059372,0.03825,0.455445,0.238365,0.123777
"salpul_AK2018_04","salpul","Salix pulchra","Shrub_Salix","Shrub","AK2018",10,101,241,0.048587,0.097598,0.078571,0.506586,0.275548,0.15542
"salpul_00002","salpul","Salix pulchra","Shrub_Salix","Shrub","Yukon_Delta",10,101,241,0.047214,0.061659,0.04852,0.457721,0.230736,0.12966
"salpul_00005","salpul","Salix pulchra","Shrub_Salix","Shrub","Yukon_Delta",10,101,241,0.038709,0.062135,0.04355,0.455817,0.226292,0.119583
"salpul_AK2018_02","salpul","Salix pulchra","Shrub_Salix","Shrub","AK2018",10,101,241,0.044883,0.093432,0.068769,0.508705,0.236294,0.123531
"salpul_AK2018_01","salpul","Salix pulchra","Shrub_Salix","Shrub","AK2018",10,101,241,0.039833,0.086764,0.061373,0.488623,0.231561,0.118812
"salpul_00004","salpul","Salix pulchra","Shrub_Salix","Shrub","Yukon_Delta",10,101,241,0.032422,0.058749,0.039604,0.434214,0.211362,0.108923
"salric_00003","salric","Salix richardsonii","Shrub_Salix","Shrub","Yukon_Delta",4,101,241,0.051451,0.073163,0.058025,0.494416,0.266738,0.153652
"salric_00004","salric","Salix richardsonii","Shrub_Salix","Shrub","Yukon_Delta",4,101,241,0.040481,0.061198,0.045893,0.473993,0.257916,0.144135
"salric_00002","salric","Salix richardsonii","Shrub_Salix","Shrub","Yukon_Delta",4,101,241,0.036312,0.050403,0.039808,0.494231,0.22519,0.114623
"salric_00001","salric","Salix richardsonii","Shrub_Salix","Shrub","Yukon_Delta",4,101,241,0.032549,0.043516,0.037445,0.480816,0.236165,0.121556
"betneo_Brooks001","betneo","Betula neoalaskana","Tree_Broad","Tree","Brooks_Range",4,12,29,0.037566,0.060784,0.04333,0.514284,0.279846,0.162695
"betneo_Brooks002","betneo","Betula neoalaskana","Tree_Broad","Tree","Brooks_Range",4,12,29,0.038851,0.064159,0.044255,0.523821,0.285764,0.166533
"betneo_Brooks004","betneo","Betula neoalaskana","Tree_Broad","Tree","Brooks_Range",4,12,29,0.042894,0.070694,0.047941,0.521787,0.285983,0.174752
"betneo_Brooks003","betneo","Betula neoalaskana","Tree_Broad","Tree","Brooks_Range",4,12,29,0.042187,0.076309,0.055155,0.531312,0.303732,0.183332
"popbal_00001","popbal","Populus balsamifera","Tree_Broad","Tree","Yukon_Delta",8,12,29,0.033681,0.042934,0.02976,0.574024,0.265505,0.139092
"popbal_00004","popbal","Populus balsamifera","Tree_Broad","Tree","Yukon_Delta",8,12,29,0.032677,0.039667,0.026783,0.554819,0.251641,0.12887
"popbal_00003","popbal","Populus balsamifera","Tree_Broad","Tree","Yukon_Delta",8,12,29,0.037615,0.045273,0.032927,0.55374,0.26061,0.137583
"popbal_00001","popbal","Populus balsamifera","Tree_Broad","Tree","Yukon_Delta",8,12,29,0.033681,0.042934,0.02976,0.574024,0.265505,0.139092
"popbal_00002","popbal","Populus balsamifera","Tree_Broad","Tree","Yukon_Delta",8,12,29,0.041947,0.055218,0.041844,0.552627,0.249168,0.132741
"popbal_00002","popbal","Populus balsamifera","Tree_Broad","Tree","Yukon_Delta",8,12,29,0.041947,0.055218,0.041844,0.552627,0.249168,0.132741
"picmar_AK2018_02","picmar","Picea mariana","Tree_Needle","Tree","AK2018",17,17,29,0.044562,0.064607,0.055093,0.273204,0.126521,0.065736
"58","picmar","Picea mariana","Tree_Needle","Tree","Big Trail",17,17,29,0.062528,0.079347,0.060427,0.353903,0.139152,0.073984
"57","picmar","Picea mariana","Tree_Needle","Tree","Big Trail",17,17,29,0.062524,0.084345,0.068368,0.358823,0.183504,0.102884
"picmar_AK2018_04","picmar","Picea mariana","Tree_Needle","Tree","AK2018",17,17,29,0.044903,0.069753,0.055658,0.327473,0.134709,0.066922
"54","picmar","Picea mariana","Tree_Needle","Tree","Big Trail",17,17,29,0.094399,0.13698,0.102404,0.650088,0.154634,0.079802
"59","picmar","Picea mariana","Tree_Needle","Tree","Big Trail",17,17,29,0.054339,0.074474,0.054169,0.370912,0.1289,0.062028
"picmar_AK2018_08","picmar","Picea mariana","Tree_Needle","Tree","AK2018",17,17,29,0.074446,0.096903,0.085652,0.464116,0.131045,0.06925
"picmar_AK2018_03","picmar","Picea mariana","Tree_Needle","Tree","AK2018",17,17,29,0.059589,0.085198,0.062465,0.502752,0.098588,0.04901
"picmar_AK2018_05","picmar","Picea mariana","Tree_Needle","Tree","AK2018",17,17,29,0.052761,0.075604,0.058758,0.328766,0.080487,0.041139
"56","picmar","Picea mariana","Tree_Needle","Tree","Big Trail",17,17,29,0.073042,0.113696,0.077459,0.560907,0.153543,0.079141
"55","picmar","Picea mariana","Tree_Needle","Tree","Big Trail",17,17,29,0.044898,0.069101,0.048029,0.346067,0.115633,0.054528
"61","picmar","Picea mariana","Tree_Needle","Tree","Big Trail",17,17,29,0.093102,0.136283,0.100263,0.665852,0.168691,0.076614
"62","picmar","Picea mariana","Tree_Needle","Tree","Big Trail",17,17,29,0.083953,0.107343,0.078202,0.390864,0.106077,0.05498
"picmar_AK2018_06","picmar","Picea mariana","Tree_Needle","Tree","AK2018",17,17,29,0.069696,0.104427,0.080742,0.479156,0.130877,0.063041
"picmar_AK2018_01","picmar","Picea mariana","Tree_Needle","Tree","AK2018",17,17,29,0.058667,0.090054,0.067336,0.332547,0.095764,0.051605
"picmar_AK2018_07","picmar","Picea mariana","Tree_Needle","Tree","AK2018",17,17,29,0.08139,0.111858,0.088084,0.476803,0.114439,0.056708
"60","picmar","Picea mariana","Tree_Needle","Tree","Big Trail",17,17,29,0.048096,0.067539,0.048776,0.332847,0.121064,0.058851
