"","Functional_group1","Wavelength","Median_Reflectance","Max_Reflectance","Min_Reflectance","Pct_87_5_Reflectance","Pct_12_5_Reflectance","Upper_Reflectance","Lower_Reflectance"
"18584","TreeConifer",2375,4.7703,8.4102,3.0527,6.5547,3.953,6.995,3.41262
"18585","TreeConifer",2376,4.7501,8.3959,3.0649,6.5254,3.9432,6.96622,3.39466
"18586","TreeConifer",2377,4.7345,8.3851,3.0747,6.5005,3.9305,6.94278,3.3755
"18587","TreeConifer",2378,4.7233,8.3767,3.0829,6.4779,3.9163,6.92198,3.35602
"18588","TreeConifer",2379,4.7129,8.3612,3.082,6.454,3.9001,6.89744,3.33656
"18589","TreeConifer",2380,4.7039,8.3375,3.0711,6.4282,3.8809,6.86902,3.31598
"18590","TreeConifer",2381,4.6938,8.3124,3.0563,6.4034,3.8637,6.8384,3.29934
"18591","TreeConifer",2382,4.6823,8.2882,3.0401,6.3821,3.8538,6.80532,3.29146
"18592","TreeConifer",2383,4.6685,8.2645,3.0215,6.3611,3.8451,6.77082,3.28686
"18593","TreeConifer",2384,4.6495,8.243,3.0005,6.3351,3.8284,6.73732,3.27778
"18594","TreeConifer",2385,4.6256,8.2232,2.977,6.3051,3.8052,6.70424,3.26572
"18595","TreeConifer",2386,4.5986,8.2093,2.9554,6.2728,3.785,6.67466,3.2514
"18596","TreeConifer",2387,4.5658,8.2017,2.935,6.2357,3.769,6.64834,3.23412
"18597","TreeConifer",2388,4.5373,8.1993,2.9187,6.2033,3.7546,6.62666,3.21654
"18598","TreeConifer",2389,4.5228,8.2058,2.9101,6.1857,3.7413,6.6126,3.20066
"18599","TreeConifer",2390,4.516,8.2152,2.9066,6.1751,3.7286,6.6032,3.18548
"18600","TreeConifer",2391,4.5106,8.2089,2.9048,6.1585,3.7131,6.59138,3.17048
"18601","TreeConifer",2392,4.5081,8.1877,2.9051,6.1369,3.6945,6.57738,3.15534
"18602","TreeConifer",2393,4.5016,8.1625,2.9071,6.1133,3.6793,6.56754,3.14358
"18603","TreeConifer",2394,4.4884,8.1346,2.9114,6.0879,3.6706,6.56564,3.13668
"18604","TreeConifer",2395,4.4728,8.1055,2.9153,6.0611,3.6625,6.56374,3.13202
"18605","TreeConifer",2396,4.4592,8.0799,2.9165,6.0336,3.651,6.55574,3.12834
"18606","TreeConifer",2397,4.4451,8.055,2.9155,6.0051,3.6371,6.54316,3.12558
"18607","TreeConifer",2398,4.4222,8.0219,2.9085,5.9762,3.6166,6.52022,3.11898
"18608","TreeConifer",2399,4.389,7.9786,2.8955,5.9464,3.588,6.4838,3.10846
"18609","TreeConifer",2400,4.3555,7.9374,2.8766,5.9178,3.5603,6.45132,3.09556
"18610","TreeConifer",2401,4.3255,7.9027,2.8493,5.8919,3.538,6.43246,3.0813
"18611","TreeConifer",2402,4.2967,7.8722,2.8192,5.8666,3.5166,6.4162,3.06456
"18612","TreeConifer",2403,4.2693,7.8468,2.7933,5.8386,3.4923,6.39248,3.0441
"18613","TreeConifer",2404,4.2431,7.8263,2.7698,5.8095,3.4664,6.36414,3.02012
"18614","TreeConifer",2405,4.2151,7.8102,2.7516,5.786,3.4417,6.33364,2.99296
"18615","TreeConifer",2406,4.1836,7.7995,2.7394,5.7684,3.4172,6.3003,2.9614
"18616","TreeConifer",2407,4.1569,7.7885,2.7281,5.7543,3.3968,6.26738,2.93218
"18617","TreeConifer",2408,4.1412,7.7747,2.7153,5.7449,3.384,6.23726,2.91034
"18618","TreeConifer",2409,4.1305,7.7581,2.7021,5.7366,3.3747,6.20818,2.89154
"18619","TreeConifer",2410,4.1187,7.7347,2.6873,5.7205,3.3633,6.1787,2.87226
"18620","TreeConifer",2411,4.1072,7.7061,2.6715,5.6995,3.3514,6.14938,2.85302
"18621","TreeConifer",2412,4.0921,7.6801,2.6578,5.6844,3.3426,6.1225,2.82564
"18622","TreeConifer",2413,4.0727,7.6568,2.6456,5.6762,3.3361,6.09864,2.7868
"18623","TreeConifer",2414,4.0535,7.6339,2.6375,5.6678,3.3357,6.07422,2.75454
"18624","TreeConifer",2415,4.0385,7.6124,2.6356,5.6546,3.3475,6.04784,2.74032
"18625","TreeConifer",2416,4.0226,7.5891,2.6379,5.6251,3.3629,6.03238,2.7351
"18626","TreeConifer",2417,3.9975,7.5567,2.6449,5.6029,3.3694,6.01134,2.73442
"18627","TreeConifer",2418,3.9663,7.5175,2.6552,5.5861,3.3623,5.9855,2.73808
"18628","TreeConifer",2419,3.9434,7.4762,2.6537,5.5737,3.335,5.95492,2.72874
"18629","TreeConifer",2420,3.929,7.431,2.6378,5.5375,3.3103,5.94292,2.70372
"18630","TreeConifer",2421,3.9198,7.3905,2.6228,5.5008,3.2879,5.92834,2.67896
"18631","TreeConifer",2422,3.9204,7.3603,2.6196,5.467,3.2668,5.90582,2.66232
"18632","TreeConifer",2423,3.9203,7.3364,2.617,5.4347,3.2467,5.87968,2.64876
"18633","TreeConifer",2424,3.8987,7.3177,2.6009,5.4064,3.2202,5.85322,2.63666
"18634","TreeConifer",2425,3.8618,7.3033,2.5756,5.381,3.2039,5.8257,2.62616
"18635","TreeConifer",2426,3.8243,7.2796,2.554,5.3504,3.1823,5.7976,2.61392
"18636","TreeConifer",2427,3.7849,7.2447,2.5381,5.3141,3.1539,5.76798,2.59914
"18637","TreeConifer",2428,3.7487,7.2095,2.5162,5.2768,3.1279,5.74102,2.58588
"18638","TreeConifer",2429,3.7203,7.1767,2.4793,5.2393,3.1101,5.71854,2.57786
"18639","TreeConifer",2430,3.6964,7.148,2.4372,5.2031,3.0954,5.70016,2.5704
"18640","TreeConifer",2431,3.6744,7.1333,2.402,5.1722,3.0787,5.68866,2.55768
"18641","TreeConifer",2432,3.6549,7.1287,2.3705,5.1459,3.0613,5.68254,2.54122
"18642","TreeConifer",2433,3.6398,7.1152,2.342,5.1273,3.0433,5.67272,2.52064
"18643","TreeConifer",2434,3.6301,7.093,2.3157,5.1188,3.0228,5.65924,2.49434
"18644","TreeConifer",2435,3.6194,7.0633,2.2968,5.1056,3.0108,5.64274,2.472
"18645","TreeConifer",2436,3.6049,7.0223,2.2902,5.0822,2.991,5.62286,2.45836
"18646","TreeConifer",2437,3.589,6.9788,2.2877,5.0513,2.9738,5.6,2.44882
"18647","TreeConifer",2438,3.5726,6.9445,2.281,5.0097,2.9601,5.5749,2.44228
"18648","TreeConifer",2439,3.5556,6.9142,2.2728,4.9613,2.9489,5.54716,2.43736
"18649","TreeConifer",2440,3.5382,6.8808,2.2617,4.9205,2.9316,5.51528,2.42442
"18650","TreeConifer",2441,3.52,6.8443,2.2469,4.8853,2.9081,5.47886,2.40378
"18651","TreeConifer",2442,3.5056,6.8122,2.2385,4.8632,2.8879,5.44364,2.38154
"18652","TreeConifer",2443,3.4982,6.7882,2.2436,4.8601,2.8727,5.41148,2.35808
"18653","TreeConifer",2444,3.4906,6.7652,2.2456,4.8633,2.8616,5.38008,2.33536
"18654","TreeConifer",2445,3.4789,6.7413,2.2304,4.8656,2.8545,5.34906,2.31784
"18655","TreeConifer",2446,3.4624,6.7137,2.2057,4.8672,2.8463,5.31818,2.30146
"18656","TreeConifer",2447,3.4321,6.6667,2.1774,4.8561,2.8246,5.28526,2.27724
"18657","TreeConifer",2448,3.3894,6.6028,2.1442,4.8342,2.7926,5.25064,2.24668
"18658","TreeConifer",2449,3.3503,6.5526,2.1151,4.8226,2.7603,5.2214,2.2227
"18659","TreeConifer",2450,3.317,6.5209,2.0915,4.8253,2.7276,5.19866,2.2075
"18660","TreeConifer",2451,3.2858,6.4977,2.0705,4.8332,2.698,5.18002,2.19658
"18661","TreeConifer",2452,3.2564,6.4838,2.0503,4.8375,2.6764,5.17388,2.1919
"18662","TreeConifer",2453,3.2282,6.4721,2.0328,4.826,2.657,5.18178,2.1868
"18663","TreeConifer",2454,3.1995,6.4472,2.0202,4.8111,2.632,5.176,2.16676
"18664","TreeConifer",2455,3.1708,6.4134,2.0119,4.7942,2.6036,5.1606,2.1367
"18665","TreeConifer",2456,3.1449,6.3759,2.0044,4.7773,2.5751,5.14486,2.11184
"18666","TreeConifer",2457,3.1216,6.3331,1.9979,4.7604,2.5449,5.13022,2.09358
"18667","TreeConifer",2458,3.1012,6.2946,1.9915,4.7428,2.5218,5.10716,2.07358
"18668","TreeConifer",2459,3.0844,6.2648,1.9859,4.7236,2.5112,5.0708,2.04726
"18669","TreeConifer",2460,3.07,6.241,1.9783,4.7045,2.507,5.02684,2.02134
"18670","TreeConifer",2461,3.0573,6.2252,1.9616,4.6645,2.5048,4.9948,2.00104
"18671","TreeConifer",2462,3.0461,6.2149,1.9413,4.5996,2.5059,4.9797,1.98546
"18672","TreeConifer",2463,3.0333,6.2001,1.9367,4.5517,2.4922,4.96194,1.98086
"18673","TreeConifer",2464,3.0186,6.1815,1.9478,4.5198,2.4825,4.94166,1.98844
"18674","TreeConifer",2465,3.0083,6.1615,1.9559,4.4916,2.4751,4.92358,1.98862
"18675","TreeConifer",2466,3.0065,6.1416,1.9604,4.468,2.4709,4.91096,1.97576
"18676","TreeConifer",2467,3.0043,6.117,1.9519,4.4402,2.4648,4.89652,1.95598
"18677","TreeConifer",2468,2.9966,6.0812,1.9149,4.4007,2.4531,4.87464,1.92826
"18678","TreeConifer",2469,2.9856,6.0433,1.8682,4.3538,2.4373,4.85002,1.89844
"18679","TreeConifer",2470,2.9689,6.0156,1.8357,4.2971,2.4152,4.8272,1.87746
"18680","TreeConifer",2471,2.9482,5.9952,1.8118,4.2335,2.3882,4.80504,1.86252
"18681","TreeConifer",2472,2.9364,5.9877,1.8023,4.2127,2.3682,4.78474,1.85374
"18682","TreeConifer",2473,2.9361,5.9971,1.8104,4.2105,2.3565,4.76734,1.85288
"18683","TreeConifer",2474,2.9306,5.9968,1.8178,4.2062,2.3442,4.74496,1.8494
"18684","TreeConifer",2475,2.9131,5.9771,1.8204,4.1959,2.3283,4.7123,1.84008
"18685","TreeConifer",2476,2.8939,5.9509,1.819,4.1879,2.3125,4.68042,1.82788
"18686","TreeConifer",2477,2.8813,5.9233,1.81,4.1892,2.3008,4.65762,1.8132
"18687","TreeConifer",2478,2.8693,5.8945,1.7967,4.1957,2.2889,4.64018,1.79694
"18688","TreeConifer",2479,2.8489,5.8728,1.781,4.2048,2.2675,4.62728,1.78708
"18689","TreeConifer",2480,2.8215,5.8568,1.7662,4.2166,2.2382,4.61912,1.77988
"18690","TreeConifer",2481,2.7915,5.8429,1.7486,4.2121,2.2076,4.60682,1.77004
"18691","TreeConifer",2482,2.7577,5.8305,1.7258,4.205,2.1752,4.5877,1.75604
"18692","TreeConifer",2483,2.7271,5.8222,1.7116,4.2114,2.1453,4.57676,1.74728
"18693","TreeConifer",2484,2.7022,5.8213,1.7148,4.2269,2.1181,4.58522,1.74712
"18694","TreeConifer",2485,2.6822,5.8212,1.7236,4.245,2.0976,4.59544,1.7552
"18695","TreeConifer",2486,2.6694,5.8173,1.7287,4.2665,2.0898,4.59242,1.77934
"18696","TreeConifer",2487,2.6616,5.809,1.7342,4.2759,2.091,4.58884,1.80828
"18697","TreeConifer",2488,2.6486,5.7855,1.7434,4.2627,2.0987,4.5739,1.81484
"18698","TreeConifer",2489,2.6345,5.7486,1.7555,4.2323,2.1134,4.54628,1.80342
"18699","TreeConifer",2490,2.6253,5.721,1.7595,4.1977,2.1192,4.53028,1.78326
"18700","TreeConifer",2491,2.6215,5.7034,1.7521,4.1701,2.116,4.51948,1.75426
"18701","TreeConifer",2492,2.6202,5.6926,1.72,4.1352,2.1041,4.51324,1.7396
"18702","TreeConifer",2493,2.621,5.6941,1.7018,4.0854,2.0792,4.51514,1.72252
"18703","TreeConifer",2494,2.6236,5.6933,1.6894,4.0312,2.0506,4.51658,1.70476
"18704","TreeConifer",2495,2.6279,5.6745,1.6792,3.9769,2.0254,4.50898,1.68976
"18705","TreeConifer",2496,2.6328,5.6453,1.6713,3.9263,2.0034,4.49618,1.67586
"18706","TreeConifer",2497,2.6349,5.6088,1.6616,3.8971,1.9928,4.47944,1.66168
"18707","TreeConifer",2498,2.6347,5.5645,1.6464,3.8868,1.9923,4.4585,1.65024
"18708","TreeConifer",2499,2.6353,5.5325,1.6344,3.888,1.9952,4.44178,1.64312
"18709","TreeConifer",2500,2.6379,5.5149,1.6269,3.9013,2.0026,4.43106,1.64018
"18710","TreeConifer",350,21.3857,40.1566,10.3303,32.5059,12.5284,40.13788,11.76126
"18711","TreeConifer",351,21.3819,39.96,10.1411,32.3561,12.3456,39.95624,11.60454
"18712","TreeConifer",352,21.3227,39.8381,9.977,32.1886,12.1533,39.7741,11.45532
"18713","TreeConifer",353,21.1773,39.7017,9.8562,31.9861,11.9665,39.50794,11.2666
"18714","TreeConifer",354,21.0846,39.5294,9.7509,31.7672,11.7966,39.19692,11.12626
"18715","TreeConifer",355,20.996,39.4296,9.6496,31.5495,11.6503,38.9556,11.02856
"18716","TreeConifer",356,20.7519,39.7124,9.5283,31.3858,11.5363,39.09544,10.9475
"18717","TreeConifer",357,20.6309,39.7506,9.4139,31.1162,11.4617,39.00796,10.86678
"18718","TreeConifer",358,20.3615,39.5129,9.3033,30.8012,11.3994,38.64442,10.77002
"18719","TreeConifer",359,20.0918,39.389,9.1689,30.8719,11.229,38.26084,10.6085
"18720","TreeConifer",360,19.8621,39.1296,9.0096,30.8186,11.0215,37.9096,10.41928
"18721","TreeConifer",361,19.6566,38.6625,8.8249,30.5012,10.7966,37.61106,10.20978
"18722","TreeConifer",362,19.2871,37.9123,8.6405,30.2017,10.5875,37.1707,9.93986
"18723","TreeConifer",363,18.8983,37.0888,8.4453,29.8769,10.3448,36.69312,9.63186
"18724","TreeConifer",364,18.5919,36.3577,8.2331,29.511,10.0317,36.25306,9.30286
"18725","TreeConifer",365,18.3943,35.7102,8.0113,29.1075,9.8108,35.69156,9.0161
"18726","TreeConifer",366,18.2835,35.1436,7.8059,28.6947,9.6381,35.11152,8.78998
"18727","TreeConifer",367,18.1511,34.6747,7.6454,28.3235,9.4518,34.6591,8.65156
"18728","TreeConifer",368,17.6876,34.0847,7.5723,27.8226,9.3104,34.0455,8.5035
"18729","TreeConifer",369,17.2344,33.4459,7.5538,27.2539,9.2217,33.36238,8.38436
"18730","TreeConifer",370,16.9516,32.8924,7.5014,26.7932,9.1982,32.88024,8.40524
"18731","TreeConifer",371,16.6046,32.5502,7.458,26.3354,9.177,32.52772,8.41768
"18732","TreeConifer",372,16.2349,32.3216,7.4332,25.8554,9.1448,32.26088,8.39384
"18733","TreeConifer",373,16.2212,31.8526,7.4519,25.3071,9.1027,31.773,8.31518
"18734","TreeConifer",374,16.1382,31.433,7.4478,24.8376,9.0195,31.24428,8.26044
"18735","TreeConifer",375,15.7831,31.1226,7.3974,24.4587,8.8825,30.71028,8.23828
"18736","TreeConifer",376,15.2954,30.6402,7.3174,24.2069,8.7105,30.12844,8.07788
"18737","TreeConifer",377,14.8317,29.9607,7.1812,23.8776,8.4774,29.47278,7.8312
"18738","TreeConifer",378,14.4782,29.0355,6.9698,23.3466,8.166,28.71622,7.51364
"18739","TreeConifer",379,14.0467,27.9204,6.7486,22.8012,7.9154,27.65928,7.22244
"18740","TreeConifer",380,13.5821,26.7519,6.509,22.1683,7.6902,26.47198,6.95428
"18741","TreeConifer",381,13.1222,25.6748,6.2398,21.3723,7.4614,25.30152,6.71484
"18742","TreeConifer",382,12.5284,24.5072,6.0207,20.4637,7.301,24.10224,6.48174
"18743","TreeConifer",383,11.8729,23.3522,5.8444,19.5697,7.1988,22.97308,6.29768
"18744","TreeConifer",384,11.2334,22.3482,5.6931,18.8647,7.1432,22.05436,6.22134
"18745","TreeConifer",385,10.6776,21.3733,5.6293,18.0922,7.0801,21.06514,6.16362
"18746","TreeConifer",386,10.1998,20.4263,5.6405,17.2727,7.0283,20.07054,6.12322
"18747","TreeConifer",387,9.8178,19.5014,5.6921,16.4731,7.0469,19.27252,6.10658
"18748","TreeConifer",388,9.3658,18.6953,5.7169,15.7893,7.044,18.45722,6.11922
"18749","TreeConifer",389,9.2029,17.9966,5.7099,15.2107,7.0104,17.63044,6.14302
"18750","TreeConifer",390,9.1449,17.2801,5.7172,14.5998,6.9843,16.98738,6.09336
"18751","TreeConifer",391,9.0723,16.5108,5.7095,13.9619,6.9185,16.2692,6.0359
"18752","TreeConifer",392,8.9842,15.6888,5.678,13.3051,6.8017,15.41888,5.98608
"18753","TreeConifer",393,8.8337,15.015,5.6247,12.7636,6.685,14.70348,5.91478
"18754","TreeConifer",394,8.6739,14.414,5.5424,12.2773,6.5841,14.10192,5.82448
"18755","TreeConifer",395,8.5381,13.8609,5.4338,11.8286,6.5067,13.61002,5.71884
"18756","TreeConifer",396,8.4073,13.3854,5.3737,11.5069,6.4266,13.1722,5.6429
"18757","TreeConifer",397,8.2594,12.9966,5.3294,11.2439,6.3604,12.83148,5.5982
"18758","TreeConifer",398,8.127,12.7005,5.2795,10.9885,6.2968,12.61426,5.58766
"18759","TreeConifer",399,8.0151,12.4811,5.248,10.7991,6.1797,12.43454,5.56456
"18760","TreeConifer",400,7.9456,12.318,5.2217,10.6728,6.0766,12.28776,5.52986
"18761","TreeConifer",401,7.8823,12.2036,5.1918,10.6296,5.9885,12.17768,5.48412
"18762","TreeConifer",402,7.7075,11.996,5.1155,10.4213,5.834,11.92376,5.37134
"18763","TreeConifer",403,7.4854,11.7148,5.0073,10.1328,5.6487,11.58136,5.2089
"18764","TreeConifer",404,7.2611,11.3831,4.8856,9.8768,5.4821,11.22206,5.01552
"18765","TreeConifer",405,7.0753,11.0855,4.7658,9.6474,5.2856,10.88142,4.86548
"18766","TreeConifer",406,6.9219,10.836,4.6629,9.4582,5.096,10.59192,4.75722
"18767","TreeConifer",407,6.7832,10.6564,4.6044,9.3349,4.9707,10.40728,4.68808
"18768","TreeConifer",408,6.776,10.5791,4.5721,9.2863,4.9419,10.35782,4.68842
"18769","TreeConifer",409,6.8058,10.5744,4.5623,9.2787,4.9791,10.39472,4.73126
"18770","TreeConifer",410,6.751,10.5776,4.5761,9.2382,5.0136,10.41192,4.75482
"18771","TreeConifer",411,6.7134,10.5458,4.5771,9.1829,5.0116,10.3846,4.76102
"18772","TreeConifer",412,6.6926,10.4802,4.5598,9.111,4.9805,10.31732,4.74796
"18773","TreeConifer",413,6.6681,10.3974,4.5141,9.0084,4.959,10.233,4.70834
"18774","TreeConifer",414,6.6049,10.2977,4.4728,8.9035,4.899,10.11794,4.6592
"18775","TreeConifer",415,6.5434,10.1795,4.4358,8.8065,4.8036,9.97758,4.60284
"18776","TreeConifer",416,6.4853,10.0261,4.3635,8.7318,4.7283,9.83866,4.52622
"18777","TreeConifer",417,6.4077,9.8843,4.2949,8.6581,4.6472,9.70814,4.4549
"18778","TreeConifer",418,6.3022,9.7664,4.2417,8.5816,4.5626,9.594,4.39618
"18779","TreeConifer",419,6.216,9.6704,4.2131,8.5005,4.5006,9.51456,4.3499
"18780","TreeConifer",420,6.167,9.604,4.2065,8.4517,4.4504,9.46088,4.3261
"18781","TreeConifer",421,6.1667,9.5724,4.2192,8.4479,4.4128,9.43232,4.3276
"18782","TreeConifer",422,6.1789,9.5828,4.2166,8.4623,4.4128,9.42784,4.33604
"18783","TreeConifer",423,6.2034,9.6254,4.225,8.4993,4.4313,9.4562,4.35308
"18784","TreeConifer",424,6.2166,9.6928,4.2517,8.5579,4.4606,9.51744,4.37866
"18785","TreeConifer",425,6.2424,9.7634,4.2684,8.631,4.5025,9.57932,4.41632
"18786","TreeConifer",426,6.2827,9.8169,4.294,8.6798,4.5487,9.62978,4.45352
"18787","TreeConifer",427,6.3362,9.8463,4.3341,8.6908,4.5949,9.66414,4.48514
"18788","TreeConifer",428,6.3792,9.9049,4.3652,8.7332,4.6392,9.72114,4.52176
"18789","TreeConifer",429,6.4079,9.9535,4.4026,8.7616,4.6712,9.77342,4.54716
"18790","TreeConifer",430,6.411,9.964,4.4561,8.7448,4.683,9.80176,4.54938
"18791","TreeConifer",431,6.3958,9.949,4.5003,8.7419,4.6758,9.82628,4.54286
"18792","TreeConifer",432,6.3947,9.9099,4.5204,8.7353,4.6563,9.80774,4.534
"18793","TreeConifer",433,6.3497,9.8488,4.5037,8.7137,4.6302,9.71752,4.52882
"18794","TreeConifer",434,6.3588,9.8053,4.4548,8.689,4.6199,9.6449,4.54184
"18795","TreeConifer",435,6.3716,9.7573,4.4098,8.6611,4.6119,9.58402,4.5498
"18796","TreeConifer",436,6.3567,9.6894,4.3969,8.6304,4.5966,9.53388,4.53538
"18797","TreeConifer",437,6.3228,9.6158,4.3977,8.5874,4.5714,9.47996,4.50754
"18798","TreeConifer",438,6.2558,9.5319,4.3923,8.5531,4.5346,9.42166,4.47166
"18799","TreeConifer",439,6.1904,9.4353,4.365,8.5425,4.4852,9.35786,4.43244
"18800","TreeConifer",440,6.172,9.3671,4.3405,8.4861,4.4486,9.30246,4.39898
"18801","TreeConifer",441,6.1708,9.3173,4.3311,8.4355,4.419,9.25538,4.37638
"18802","TreeConifer",442,6.1632,9.28,4.3469,8.4276,4.3932,9.21728,4.36874
"18803","TreeConifer",443,6.1398,9.2793,4.3462,8.4096,4.3879,9.2001,4.36004
"18804","TreeConifer",444,6.1132,9.2878,4.3438,8.4023,4.3889,9.18708,4.36012
"18805","TreeConifer",445,6.1047,9.278,4.3529,8.4284,4.3874,9.16096,4.37698
"18806","TreeConifer",446,6.1067,9.286,4.3579,8.4305,4.4019,9.15344,4.37526
"18807","TreeConifer",447,6.1222,9.3054,4.3676,8.4171,4.4108,9.16508,4.38464
"18808","TreeConifer",448,6.1551,9.3254,4.3937,8.3996,4.4254,9.19516,4.41266
"18809","TreeConifer",449,6.2018,9.3746,4.4199,8.39,4.4612,9.25972,4.43846
"18810","TreeConifer",450,6.2524,9.4399,4.4562,8.3953,4.4903,9.33614,4.48308
"18811","TreeConifer",451,6.2989,9.5042,4.5045,8.4241,4.5646,9.39644,4.51546
"18812","TreeConifer",452,6.2778,9.5794,4.4945,8.4891,4.6197,9.41556,4.55474
"18813","TreeConifer",453,6.2515,9.6252,4.4764,8.5466,4.6423,9.42096,4.56776
"18814","TreeConifer",454,6.3089,9.5848,4.4708,8.5384,4.6096,9.45176,4.53496
"18815","TreeConifer",455,6.2903,9.5654,4.4984,8.5043,4.6606,9.44756,4.53024
"18816","TreeConifer",456,6.2339,9.5249,4.5272,8.4708,4.6974,9.40106,4.534
"18817","TreeConifer",457,6.1907,9.3962,4.5143,8.4732,4.5793,9.29588,4.51846
"18818","TreeConifer",458,6.1902,9.3885,4.4905,8.46,4.547,9.28874,4.50922
"18819","TreeConifer",459,6.198,9.413,4.466,8.4449,4.5529,9.3098,4.50808
"18820","TreeConifer",460,6.1668,9.3466,4.4546,8.4507,4.5361,9.26228,4.5138
"18821","TreeConifer",461,6.145,9.2928,4.4237,8.3907,4.5223,9.22008,4.48162
"18822","TreeConifer",462,6.116,9.2547,4.3888,8.3189,4.5162,9.18966,4.44408
"18823","TreeConifer",463,6.0552,9.2368,4.3723,8.3105,4.505,9.1808,4.46222
"18824","TreeConifer",464,6.0402,9.1607,4.3276,8.2541,4.4965,9.09326,4.4576
"18825","TreeConifer",465,6.0438,9.0897,4.29,8.2013,4.5044,9.0065,4.42472
"18826","TreeConifer",466,6.0469,9.0694,4.2849,8.1884,4.4746,8.97788,4.41026
"18827","TreeConifer",467,6.022,9.0342,4.2678,8.1755,4.4636,8.9386,4.40452
"18828","TreeConifer",468,6.0063,9.0031,4.2529,8.1558,4.464,8.9047,4.39922
"18829","TreeConifer",469,6.0263,8.9883,4.2491,8.1229,4.4718,8.88622,4.38758
"18830","TreeConifer",470,5.9921,8.9914,4.2404,8.1084,4.4638,8.88812,4.376
"18831","TreeConifer",471,5.9627,8.9775,4.237,8.0876,4.456,8.8783,4.37572
"18832","TreeConifer",472,5.9801,8.9214,4.2464,8.0439,4.4595,8.83332,4.39544
"18833","TreeConifer",473,5.9995,8.9509,4.2544,8.0691,4.452,8.84914,4.4
"18834","TreeConifer",474,6.0144,9.0005,4.2749,8.106,4.4724,8.88674,4.41098
"18835","TreeConifer",475,6.0193,9.026,4.3178,8.1138,4.5498,8.92032,4.44356
"18836","TreeConifer",476,6.0848,9.1371,4.3346,8.1083,4.6411,9.00254,4.47692
"18837","TreeConifer",477,6.1497,9.2465,4.3454,8.1418,4.6844,9.0925,4.49948
"18838","TreeConifer",478,6.1679,9.2894,4.363,8.2402,4.6304,9.1582,4.50108
"18839","TreeConifer",479,6.1028,9.2252,4.3352,8.2197,4.5541,9.09528,4.478
"18840","TreeConifer",480,6.0206,9.1134,4.296,8.1557,4.4946,9.005,4.45072
"18841","TreeConifer",481,5.9642,9.0003,4.2668,8.0943,4.4745,8.94438,4.43088
"18842","TreeConifer",482,5.9479,8.9423,4.2568,8.0289,4.4731,8.87126,4.4064
"18843","TreeConifer",483,5.949,8.9209,4.2487,7.9821,4.482,8.81906,4.38574
"18844","TreeConifer",484,5.9533,8.925,4.236,7.9635,4.4936,8.79996,4.37408
"18845","TreeConifer",485,5.9136,8.9095,4.2315,7.9677,4.4824,8.79838,4.39054
"18846","TreeConifer",486,5.9013,8.885,4.2264,7.9676,4.4757,8.7794,4.39456
"18847","TreeConifer",487,5.9339,8.8587,4.2172,7.9531,4.4822,8.7391,4.37552
"18848","TreeConifer",488,5.9193,8.8619,4.2084,7.9506,4.4813,8.7695,4.38872
"18849","TreeConifer",489,5.8974,8.8537,4.1866,7.9317,4.4787,8.76274,4.38748
"18850","TreeConifer",490,5.8798,8.831,4.1578,7.9006,4.4761,8.71492,4.36988
"18851","TreeConifer",491,5.886,8.8152,4.1623,7.9058,4.4772,8.71112,4.36982
"18852","TreeConifer",492,5.8836,8.8267,4.1628,7.8977,4.4731,8.72078,4.37672
"18853","TreeConifer",493,5.8732,8.8578,4.1597,7.8755,4.4668,8.73604,4.38818
"18854","TreeConifer",494,5.8919,8.8477,4.194,7.879,4.4799,8.74426,4.40048
"18855","TreeConifer",495,5.8991,8.8649,4.2089,7.9041,4.5026,8.76178,4.41994
"18856","TreeConifer",496,5.8983,8.9082,4.2144,7.9378,4.5331,8.79324,4.44256
"18857","TreeConifer",497,5.909,8.9521,4.2541,7.9522,4.5567,8.84426,4.45538
"18858","TreeConifer",498,5.9393,9.013,4.2849,7.9934,4.5913,8.9126,4.48594
"18859","TreeConifer",499,5.9762,9.0863,4.308,8.0465,4.632,8.99086,4.52944
"18860","TreeConifer",500,5.983,9.1549,4.3321,8.0768,4.6361,9.05994,4.56754
"18861","TreeConifer",501,6.0147,9.2609,4.3872,8.1544,4.6777,9.15474,4.6096
"18862","TreeConifer",502,6.0605,9.3852,4.4553,8.2506,4.7397,9.27736,4.6569
"18863","TreeConifer",503,6.09,9.4847,4.497,8.3001,4.7767,9.42414,4.7098
"18864","TreeConifer",504,6.1307,9.6054,4.5513,8.3884,4.8249,9.54196,4.76346
"18865","TreeConifer",505,6.1867,9.7546,4.618,8.495,4.8878,9.66452,4.82256
"18866","TreeConifer",506,6.2643,9.9439,4.6965,8.5975,4.9704,9.83934,4.89402
"18867","TreeConifer",507,6.3874,10.1143,4.7967,8.6901,5.0387,10.00246,4.96894
"18868","TreeConifer",508,6.5627,10.2856,4.915,8.841,5.1242,10.1728,5.05364
"18869","TreeConifer",509,6.7425,10.4723,5.0492,9.0076,5.2502,10.3639,5.15272
"18870","TreeConifer",510,6.948,10.6988,5.1878,9.1523,5.3602,10.57968,5.25748
"18871","TreeConifer",511,7.0926,10.9359,5.3317,9.3005,5.4742,10.80902,5.36978
"18872","TreeConifer",512,7.2274,11.1682,5.4784,9.4655,5.5998,11.0458,5.48768
"18873","TreeConifer",513,7.351,11.4144,5.5841,9.6366,5.7135,11.30168,5.59946
